id,brand,year,age,engine_size,power,mileage,prev_owners
id_24473,ford,2009,9,2500,165.0,41588.0,3
id_21749,ford,2017,1,1100,84.0,1186.0,0
id_31308,kia,2009,9,800,54.0,94357.0,0
id_28439,bmw,2015,3,1800,181.0,30663.0,0
id_7950,bmw,2011,7,3500,257.0,25583.0,0
id_88656,vw,2011,7,1900,133.0,23311.0,2
id_5270,vw,2008,10,1200,95.0,23911.0,2
id_27835,bmw,2016,2,2300,204.0,3458.0,0
id_46506,ford,2008,10,2200,147.0,40541.0,2
id_1547,ford,2010,8,1600,108.0,109662.0,1
id_51073,ford,2013,5,1600,115.0,14463.0,0
id_89763,bmw,2009,9,3500,283.0,8802.0,3
id_65622,kia,2016,2,1000,73.0,2002.0,1
id_16435,vw,2008,10,1200,96.0,9331.0,1
id_8313,ford,2017,1,2500,179.0,4929.0,0
id_1069,vw,2014,4,1900,139.0,2002.0,2
id_71646,kia,2011,7,1100,74.0,95325.0,2
id_25533,ferrari,2016,2,3600,434.0,27813.0,0
id_19558,ford,2013,5,2500,169.0,4061.0,0
id_53296,vw,2009,9,3600,237.0,28458.0,1
id_80322,ford,2016,2,2200,160.0,948.0,2
id_46341,ferrari,2008,10,4500,363.0,21648.0,2
id_59931,kia,2009,9,800,56.0,14136.0,1
id_80915,bmw,2012,6,2300,209.0,4612.0,0
id_50045,vw,2010,8,1200,94.0,40563.0,2
id_95740,ford,2011,7,1800,128.0,22972.0,1
id_1295,kia,2012,6,1100,77.0,784.0,0
id_3738,kia,2008,10,1100,72.0,123659.0,1
id_40088,vw,2016,2,1200,102.0,3338.0,0
id_80381,vw,2014,4,3600,260.0,25303.0,0
id_74236,bmw,2012,6,2500,211.0,33584.0,1
id_43361,vw,2012,6,1200,97.0,37452.0,1
id_44062,bmw,2009,9,1800,182.0,74305.0,3
id_44745,ford,2011,7,1400,103.0,6749.0,0
id_62465,bmw,2012,6,2500,228.0,57027.0,0
id_11817,ford,2009,9,1600,114.0,20657.0,2
id_72221,vw,2016,2,3600,253.0,6942.0,1
id_71156,ford,2012,6,1400,106.0,12552.0,1
id_78589,bmw,2017,1,1800,191.0,3141.0,0
id_91149,ford,2014,4,2000,141.0,37319.0,0
id_35379,ford,2015,3,1400,105.0,24498.0,1
id_33072,ford,2013,5,1400,100.0,32089.0,2
id_29215,bmw,2010,8,4000,300.0,36173.0,0
id_98857,vw,2011,7,3600,248.0,80210.0,1
id_68653,ford,2013,5,2500,173.0,33196.0,0
id_37077,ford,2008,10,3000,189.0,85239.0,3
id_16971,vw,2015,3,1200,94.0,65363.0,2
id_87606,kia,2014,4,800,60.0,50404.0,1
id_93266,ford,2014,4,1400,109.0,34233.0,2
id_16684,vw,2016,2,1200,103.0,10636.0,1
id_81921,ford,2017,1,1600,119.0,3350.0,0
id_11015,bmw,2009,9,3500,268.0,30618.0,2
id_78899,ford,2009,9,1400,98.0,71908.0,2
id_62708,ford,2008,10,3000,187.0,6357.0,3
id_66627,bmw,2017,1,4000,315.0,339.0,0
id_71265,bmw,2011,7,2500,199.0,122846.0,3
id_71848,ford,2014,4,2000,138.0,23595.0,2
id_60801,ford,2009,9,1800,121.0,47738.0,1
id_15646,bmw,2017,1,4000,341.0,2669.0,0
id_19717,ford,2015,3,1400,106.0,8067.0,0
id_6396,vw,2012,6,2300,171.0,25142.0,0
id_34956,ford,2017,1,1400,106.0,773.0,0
id_69624,vw,2012,6,1500,112.0,9162.0,1
id_50131,kia,2009,9,1400,92.0,28926.0,1
id_76726,ford,2008,10,2500,157.0,47141.0,2
id_83454,vw,2013,5,3600,254.0,19235.0,0
id_75556,vw,2013,5,1900,144.0,32436.0,1
id_70136,vw,2013,5,1700,134.0,7313.0,0
id_26045,ford,2012,6,2500,167.0,94054.0,0
id_64419,ford,2014,4,1600,114.0,25746.0,1
id_40626,ford,2012,6,1600,115.0,32252.0,4
id_80313,ford,2013,5,1600,112.0,17302.0,2
id_97958,ford,2010,8,2200,147.0,29431.0,2
id_53232,vw,2015,3,1200,96.0,36200.0,0
id_25721,kia,2011,7,800,55.0,2096.0,1
id_75331,vw,2015,3,1700,134.0,542.0,1
id_55074,vw,2016,2,3600,259.0,22152.0,0
id_9016,ford,2008,10,1400,98.0,195893.0,3
id_72532,bmw,2009,9,3500,250.0,5008.0,2
id_88955,ford,2016,2,2000,143.0,7056.0,0
id_7020,ford,2010,8,1600,114.0,76753.0,1
id_72049,vw,2009,9,2300,160.0,14388.0,2
id_53933,vw,2015,3,1900,143.0,32591.0,0
id_88909,ferrari,2009,9,5700,457.0,12427.0,5
id_71909,vw,2016,2,1500,118.0,55245.0,0
id_17510,ferrari,2017,1,4500,449.0,4161.0,0
id_33468,ford,2011,7,3000,195.0,7484.0,2
id_38093,kia,2016,2,1400,98.0,2348.0,0
id_65013,vw,2017,1,3600,265.0,1529.0,0
id_45558,vw,2008,10,1700,128.0,15029.0,1
id_14772,ford,2010,8,3000,199.0,43024.0,2
id_88428,ferrari,2008,10,4500,380.0,106428.0,3
id_21999,ford,2016,2,1800,131.0,25009.0,0
id_47879,ford,2017,1,2200,162.0,301.0,0
id_26919,bmw,2010,8,4500,329.0,16355.0,1
id_98238,vw,2012,6,2300,166.0,158343.0,0
id_17068,ford,2010,8,1100,84.0,137885.0,1
id_9951,ford,2010,8,2000,133.0,24345.0,2
id_5836,ford,2009,9,1800,124.0,18370.0,2
id_41052,bmw,2016,2,3000,246.0,879.0,0
id_93526,vw,2009,9,1900,141.0,4395.0,1
id_25612,ferrari,2008,10,6200,460.0,47795.0,2
id_41479,vw,2009,9,1700,130.0,10211.0,6
id_62515,vw,2016,2,3600,264.0,6688.0,1
id_65042,bmw,2013,5,2300,201.0,1254.0,1
id_96746,ford,2014,4,2000,147.0,17372.0,1
id_36715,vw,2011,7,3600,235.0,102742.0,2
id_63198,bmw,2008,10,4500,338.0,3865.0,3
id_87323,vw,2014,4,1900,150.0,51092.0,0
id_87409,vw,2012,6,1900,148.0,30377.0,1
id_9282,bmw,2016,2,4000,304.0,4064.0,1
id_41251,vw,2016,2,1500,123.0,9266.0,0
id_55508,kia,2014,4,1200,84.0,51142.0,0
id_18903,bmw,2014,4,2500,223.0,10179.0,2
id_81863,ford,2016,2,1600,121.0,1575.0,0
id_23934,bmw,2010,8,1800,170.0,71233.0,3
id_83812,ford,2015,3,2500,182.0,6876.0,2
id_46484,ford,2014,4,1600,119.0,20919.0,1
id_51689,ford,2014,4,1400,106.0,14034.0,0
id_97107,bmw,2013,5,3500,264.0,23507.0,3
id_53144,ford,2012,6,1600,110.0,107060.0,1
id_13899,bmw,2012,6,4500,356.0,107392.0,2
id_40036,ford,2013,5,1800,124.0,1068.0,1
id_16818,ford,2008,10,2200,140.0,27248.0,0
id_38396,bmw,2015,3,3000,272.0,3767.0,0
id_9254,bmw,2009,9,4000,306.0,73666.0,4
id_43998,bmw,2008,10,1800,168.0,20629.0,3
id_17071,vw,2010,8,1200,100.0,5336.0,2
id_97117,vw,2010,8,1500,106.0,16453.0,0
id_84887,ford,2014,4,2200,157.0,1958.0,0
id_53260,vw,2017,1,3600,262.0,4191.0,0
id_26155,kia,2010,8,1000,67.0,7062.0,3
id_72726,vw,2016,2,2300,177.0,41466.0,1
id_99503,ford,2015,3,1100,89.0,37168.0,0
id_93862,kia,2011,7,1400,95.0,13629.0,3
id_25102,ford,2008,10,2000,129.0,7207.0,2
id_53052,ford,2008,10,1100,83.0,87622.0,3
id_52590,ford,2015,3,2200,159.0,7038.0,0
id_24057,ford,2011,7,1600,113.0,13055.0,1
id_46936,vw,2017,1,2300,183.0,3417.0,0
id_70522,ford,2016,2,1400,104.0,11200.0,0
id_94504,vw,2009,9,1200,86.0,9881.0,2
id_59067,vw,2013,5,1700,135.0,63609.0,1
id_15099,ford,2013,5,1600,117.0,106449.0,2
id_63106,vw,2014,4,1500,113.0,23179.0,0
id_66491,bmw,2008,10,1800,174.0,9257.0,2
id_80549,ford,2012,6,1400,101.0,297.0,2
id_49197,ford,2013,5,3000,206.0,140027.0,1
id_8636,kia,2015,3,1000,75.0,6296.0,0
id_50740,bmw,2015,3,2500,240.0,2722.0,2
id_39631,vw,2015,3,1900,152.0,3303.0,0
id_15683,kia,2012,6,1400,92.0,1436.0,1
id_72795,vw,2011,7,1700,125.0,103994.0,3
id_43479,ford,2015,3,1600,117.0,8462.0,1
id_8173,ford,2009,9,1100,79.0,16626.0,3
id_15882,vw,2012,6,1500,111.0,59683.0,1
id_20557,vw,2016,2,2300,171.0,20779.0,0
id_79219,kia,2009,9,800,55.0,20311.0,0
id_55838,vw,2016,2,1200,104.0,258.0,1
id_46334,bmw,2014,4,3500,298.0,24163.0,0
id_10728,vw,2014,4,3600,251.0,7781.0,0
id_11316,ford,2011,7,1800,126.0,4053.0,2
id_55023,vw,2012,6,2300,164.0,66998.0,2
id_85549,vw,2014,4,1900,140.0,49303.0,1
id_75469,vw,2014,4,1200,95.0,402.0,0
id_31442,bmw,2017,1,3500,288.0,6922.0,1
id_96825,vw,2016,2,2300,171.0,67074.0,0
id_10236,ford,2017,1,1400,107.0,5554.0,0
id_94791,ford,2017,1,1800,133.0,12739.0,0
id_86871,kia,2012,6,1000,69.0,123278.0,0
id_82558,bmw,2012,6,2500,227.0,44915.0,1
id_49671,ford,2013,5,2500,171.0,7735.0,1
id_99408,kia,2009,9,1400,90.0,32912.0,2
id_34091,vw,2012,6,2300,168.0,1348.0,1
id_11923,vw,2008,10,3600,237.0,66013.0,3
id_61456,ford,2009,9,1100,78.0,165673.0,2
id_73597,vw,2015,3,1200,98.0,32797.0,0
id_78238,vw,2017,1,1500,118.0,360.0,0
id_97621,vw,2015,3,1900,153.0,44347.0,0
id_58789,bmw,2014,4,3500,273.0,2288.0,3
id_16783,vw,2013,5,1900,145.0,33648.0,1
id_87188,ford,2013,5,2000,137.0,27535.0,1
id_16564,ford,2013,5,1100,81.0,27272.0,2
id_12100,bmw,2014,4,4000,315.0,11306.0,1
id_66253,vw,2011,7,1500,113.0,7363.0,0
id_27376,ferrari,2012,6,4500,476.0,33203.0,0
id_16027,bmw,2009,9,2300,201.0,67314.0,2
id_17475,vw,2017,1,3600,271.0,1081.0,0
id_76321,vw,2009,9,2300,166.0,2439.0,0
id_6209,ford,2012,6,1800,127.0,10374.0,2
id_81475,ford,2011,7,2200,145.0,134827.0,2
id_7873,ford,2010,8,2200,149.0,2143.0,1
id_52787,vw,2015,3,3600,260.0,17662.0,0
id_43067,ford,2008,10,1400,101.0,74332.0,5
id_71659,ford,2017,1,2500,186.0,1485.0,0
id_6686,bmw,2009,9,3000,242.0,104098.0,2
id_39389,vw,2012,6,1900,142.0,13807.0,0
id_38012,ferrari,2013,5,5000,477.0,30006.0,1
id_76780,bmw,2011,7,4500,337.0,21870.0,2
id_78480,ford,2015,3,2500,177.0,26942.0,0
id_36854,ford,2015,3,1600,114.0,233.0,0
id_73465,vw,2015,3,2300,176.0,13671.0,1
id_5242,bmw,2013,5,4500,348.0,14529.0,0
id_93110,ford,2017,1,2500,187.0,3544.0,0
id_59115,bmw,2014,4,3500,277.0,11900.0,1
id_94896,ford,2015,3,1100,83.0,38692.0,1
id_39991,ford,2008,10,2000,126.0,17702.0,1
id_38761,ford,2015,3,2000,142.0,1491.0,0
id_26694,vw,2009,9,1700,127.0,13207.0,1
id_62164,ford,2015,3,2200,156.0,10382.0,0
id_27651,ford,2011,7,2200,145.0,62577.0,0
id_11954,ford,2013,5,2000,141.0,49221.0,1
id_87538,ford,2010,8,1600,108.0,107.0,1
id_94618,kia,2012,6,1100,75.0,812.0,0
id_70474,bmw,2013,5,3000,264.0,59195.0,2
id_60532,ford,2011,7,2500,171.0,28682.0,2
id_78070,ford,2016,2,2500,183.0,1622.0,0
id_74926,bmw,2013,5,1800,154.0,2776.0,0
id_83094,ford,2015,3,2000,146.0,11570.0,0
id_48798,ford,2014,4,2000,143.0,40710.0,1
id_95771,vw,2017,1,1700,131.0,6045.0,0
id_32131,bmw,2014,4,2500,212.0,7486.0,0
id_16393,ford,2011,7,1800,125.0,33516.0,1
id_85231,kia,2010,8,1000,66.0,50655.0,1
id_40407,vw,2017,1,2300,179.0,914.0,0
id_20781,ford,2010,8,1600,108.0,15822.0,4
id_84602,ford,2013,5,2000,146.0,7965.0,0
id_32430,kia,2010,8,1000,69.0,1652.0,4
id_87894,ford,2010,8,3000,193.0,134994.0,2
id_24623,vw,2015,3,3600,252.0,19735.0,2
id_92711,vw,2009,9,1700,121.0,3472.0,1
id_79037,vw,2009,9,1200,98.0,12481.0,1
id_17204,ford,2014,4,2000,141.0,12285.0,0
id_84164,ford,2014,4,2000,145.0,6835.0,2
id_67777,vw,2010,8,1700,131.0,24849.0,1
id_61562,vw,2011,7,1200,100.0,57007.0,0
id_3224,vw,2014,4,1200,99.0,7038.0,0
id_37147,bmw,2013,5,4500,329.0,10191.0,0
id_94467,kia,2010,8,800,57.0,56567.0,1
id_27557,vw,2017,1,1700,131.0,557.0,0
id_2974,ford,2017,1,2500,185.0,2587.0,1
id_34686,ford,2011,7,1100,82.0,36221.0,1
id_92133,ford,2017,1,1100,93.0,12601.0,0
id_7320,kia,2013,5,1100,75.0,7297.0,0
id_73019,vw,2013,5,1900,146.0,11895.0,0
id_18873,ford,2008,10,3000,189.0,12998.0,0
id_3702,vw,2014,4,2300,169.0,6052.0,0
id_54106,vw,2017,1,3600,259.0,8411.0,0
id_78636,ford,2008,10,2500,155.0,4076.0,2
id_90120,bmw,2009,9,3500,280.0,47821.0,0
id_97506,vw,2011,7,1500,117.0,5479.0,1
id_71658,bmw,2011,7,3000,258.0,95750.0,1
id_82061,kia,2009,9,1100,74.0,11910.0,2
id_74718,bmw,2013,5,1800,161.0,8691.0,1
id_63353,bmw,2017,1,1800,166.0,2625.0,0
id_49327,vw,2009,9,1700,126.0,127612.0,0
id_83644,ford,2012,6,1400,101.0,19667.0,1
id_93589,vw,2016,2,1500,123.0,10640.0,1
id_43130,ford,2013,5,1800,129.0,94354.0,0
id_90064,ford,2014,4,1600,116.0,2791.0,0
id_95883,vw,2011,7,1200,100.0,10056.0,1
id_13846,kia,2012,6,800,59.0,73762.0,0
id_34263,kia,2009,9,1200,78.0,86238.0,4
id_35521,ford,2016,2,2000,150.0,3304.0,0
id_42831,kia,2014,4,1200,85.0,14546.0,0
id_54002,ford,2015,3,1100,85.0,4176.0,1
id_93092,ford,2015,3,2500,174.0,8720.0,0
id_48449,vw,2014,4,1500,113.0,10617.0,0
id_81761,kia,2014,4,1000,69.0,64616.0,0
id_26275,ford,2008,10,2200,139.0,39281.0,3
id_58986,ford,2009,9,1600,111.0,124950.0,2
id_39851,ford,2016,2,2200,165.0,21360.0,1
id_46202,ford,2008,10,1600,109.0,19294.0,0
id_93226,vw,2008,10,1200,99.0,28576.0,2
id_47750,vw,2011,7,1500,113.0,67578.0,2
id_16746,vw,2016,2,3600,263.0,34611.0,0
id_10427,vw,2012,6,3600,248.0,8093.0,2
id_19494,ford,2013,5,1400,106.0,6842.0,2
id_39404,vw,2016,2,1200,103.0,2462.0,0
id_72643,vw,2012,6,3600,247.0,277.0,1
id_17741,vw,2011,7,2300,167.0,19453.0,1
id_54718,kia,2008,10,1000,68.0,18632.0,0
id_80820,ford,2014,4,1100,83.0,90100.0,0
id_7698,vw,2011,7,1500,118.0,55180.0,1
id_28223,vw,2016,2,1200,103.0,5179.0,1
id_85778,kia,2015,3,1100,78.0,50731.0,1
id_32630,kia,2014,4,1100,78.0,29943.0,1
id_75191,vw,2011,7,1900,139.0,33043.0,0
id_59613,vw,2014,4,1700,131.0,45993.0,2
id_11478,vw,2014,4,1700,129.0,14984.0,3
id_43567,kia,2012,6,1100,77.0,83908.0,2
id_16658,bmw,2008,10,3000,224.0,62352.0,1
id_93997,vw,2013,5,2300,174.0,67408.0,1
id_67840,ford,2010,8,2200,149.0,5721.0,3
id_60956,bmw,2009,9,2500,224.0,37122.0,2
id_75709,ford,2010,8,3000,199.0,7003.0,3
id_78881,ford,2012,6,1400,98.0,24733.0,2
id_68460,vw,2015,3,1700,140.0,3326.0,0
id_5418,vw,2017,1,1200,100.0,1066.0,0
id_69804,ford,2014,4,1800,127.0,115101.0,1
id_30821,ford,2009,9,2500,160.0,27425.0,2
id_97530,bmw,2008,10,2500,206.0,24473.0,0
id_75619,bmw,2010,8,1800,176.0,3305.0,2
id_30272,vw,2013,5,1500,113.0,16884.0,1
id_30751,bmw,2016,2,2300,219.0,23314.0,0
id_33220,vw,2011,7,1200,92.0,31532.0,2
id_84907,bmw,2015,3,3500,290.0,18206.0,2
id_60544,kia,2013,5,1000,69.0,23631.0,2
id_3572,ford,2011,7,2200,149.0,14874.0,1
id_32091,ford,2008,10,2500,155.0,63560.0,0
id_81934,ferrari,2010,8,4500,406.0,14197.0,2
id_25769,kia,2015,3,800,58.0,626.0,0
id_99596,kia,2010,8,1100,74.0,72034.0,1
id_78896,vw,2011,7,3600,243.0,31105.0,1
id_36741,ford,2014,4,3000,212.0,19092.0,2
id_21318,vw,2010,8,1200,95.0,31847.0,2
id_2941,bmw,2012,6,1800,188.0,35798.0,1
id_38854,ford,2010,8,1400,102.0,1150.0,2
id_23370,ford,2011,7,2500,165.0,74255.0,2
id_54687,kia,2017,1,1200,88.0,1631.0,0
id_63692,kia,2017,1,1000,75.0,1784.0,0
id_47350,vw,2017,1,1500,121.0,9228.0,0
id_88807,ford,2016,2,1800,136.0,4162.0,0
id_7379,ford,2016,2,1100,84.0,9485.0,0
id_3826,vw,2011,7,1500,117.0,3178.0,2
id_86211,vw,2009,9,1700,118.0,30002.0,1
id_78785,bmw,2017,1,1800,196.0,5112.0,2
id_21971,bmw,2014,4,3500,265.0,50415.0,4
id_50284,vw,2017,1,1700,141.0,1552.0,1
id_75262,ford,2008,10,1600,110.0,20266.0,0
id_46925,ford,2009,9,1800,116.0,19153.0,1
id_34171,vw,2008,10,1900,139.0,5559.0,0
id_53511,kia,2016,2,1100,82.0,3139.0,1
id_59836,bmw,2012,6,1800,179.0,106746.0,3
id_13261,vw,2009,9,2300,157.0,22105.0,1
id_47227,ford,2008,10,1400,96.0,217404.0,1
id_41563,ford,2008,10,2200,141.0,11769.0,4
id_69621,vw,2017,1,3600,262.0,11748.0,0
id_91680,kia,2013,5,1200,84.0,6151.0,2
id_84363,ford,2014,4,2500,170.0,3100.0,0
id_35447,ford,2016,2,1400,103.0,4991.0,0
id_30918,ford,2012,6,3000,198.0,53064.0,0
id_69809,ford,2015,3,1400,110.0,19329.0,0
id_61444,bmw,2017,1,3500,278.0,17559.0,1
id_76459,ford,2013,5,2000,144.0,31496.0,0
id_8878,vw,2017,1,1200,97.0,7812.0,1
id_42333,ford,2016,2,1800,137.0,6977.0,0
id_32011,ford,2017,1,2500,187.0,8667.0,2
id_10641,ford,2016,2,2200,158.0,6198.0,0
id_10137,bmw,2012,6,3500,280.0,82322.0,3
id_15600,ford,2014,4,1600,113.0,12115.0,0
id_78839,ford,2008,10,3000,187.0,17558.0,2
id_71009,vw,2010,8,3600,237.0,15873.0,0
id_14095,kia,2012,6,1000,68.0,170371.0,3
id_30170,vw,2014,4,1900,148.0,98.0,2
id_1187,ford,2015,3,1100,85.0,50482.0,2
id_45554,vw,2016,2,1700,141.0,32931.0,1
id_38663,bmw,2009,9,2300,203.0,3856.0,3
id_38294,ford,2011,7,1100,77.0,159365.0,0
id_79340,ford,2013,5,3000,201.0,7252.0,0
id_80649,kia,2012,6,1100,77.0,147910.0,1
id_3041,vw,2016,2,2300,175.0,1006.0,2
id_68608,vw,2016,2,1200,108.0,17742.0,1
id_50350,ford,2015,3,1600,118.0,15972.0,0
id_68298,bmw,2014,4,3500,284.0,13584.0,2
id_72172,ford,2009,9,2000,130.0,48005.0,1
id_64010,vw,2008,10,1700,114.0,17449.0,1
id_77494,ford,2010,8,2000,135.0,142696.0,4
id_82058,bmw,2012,6,3500,293.0,35463.0,1
id_9966,ford,2017,1,2500,179.0,4370.0,0
id_60966,ford,2010,8,2200,150.0,5823.0,1
id_76885,vw,2014,4,1700,131.0,2366.0,0
id_83046,vw,2015,3,2300,173.0,14587.0,1
id_45471,vw,2009,9,3600,232.0,6131.0,1
id_83940,ford,2015,3,2200,161.0,2983.0,1
id_17244,kia,2016,2,1100,80.0,2287.0,1
id_9287,ford,2009,9,1400,94.0,52360.0,2
id_85982,ford,2012,6,2200,149.0,19578.0,0
id_62818,bmw,2011,7,2300,211.0,17807.0,2
id_67803,ford,2008,10,1400,96.0,33720.0,0
id_90499,ford,2016,2,1400,107.0,2437.0,0
id_75851,bmw,2016,2,3000,251.0,29207.0,1
id_51016,bmw,2011,7,2500,217.0,32200.0,3
id_24214,vw,2012,6,1500,114.0,1428.0,1
id_13823,kia,2015,3,800,61.0,20972.0,1
id_95690,ford,2015,3,2200,158.0,9775.0,1
id_10533,ford,2013,5,3000,209.0,33156.0,0
id_60912,vw,2016,2,3600,259.0,11759.0,0
id_9401,vw,2011,7,1500,117.0,29813.0,0
id_83224,kia,2010,8,1400,91.0,4635.0,2
id_39425,ford,2012,6,1100,88.0,18015.0,1
id_91300,ford,2017,1,1600,118.0,1986.0,0
id_24762,vw,2013,5,1200,95.0,61046.0,1
id_85068,vw,2015,3,1700,129.0,21859.0,0
id_1831,vw,2009,9,1700,116.0,13117.0,2
id_98335,ford,2015,3,1100,89.0,2758.0,1
id_73585,bmw,2011,7,3500,287.0,26140.0,2
id_67465,vw,2017,1,1200,101.0,2877.0,0
id_28044,ford,2017,1,2000,148.0,2725.0,0
id_46052,bmw,2017,1,3500,275.0,13419.0,0
id_36467,bmw,2016,2,3000,256.0,12256.0,0
id_94723,vw,2015,3,1900,149.0,34361.0,0
id_92935,bmw,2015,3,1800,167.0,7931.0,1
id_88192,ford,2011,7,1800,128.0,188989.0,1
id_11881,ferrari,2009,9,3600,328.0,51068.0,1
id_41940,ford,2008,10,2000,134.0,47990.0,3
id_23916,kia,2010,8,1400,92.0,47097.0,2
id_93649,vw,2014,4,3600,260.0,1785.0,0
id_69350,vw,2010,8,1900,141.0,22761.0,0
id_55875,vw,2008,10,2300,153.0,30142.0,0
id_59264,ford,2017,1,1800,136.0,19417.0,0
id_89957,ford,2012,6,3000,205.0,7991.0,2
id_29076,ford,2008,10,1600,106.0,125632.0,2
id_36063,ford,2013,5,2000,140.0,32500.0,0
id_44220,ford,2013,5,2000,143.0,12516.0,0
id_76134,bmw,2015,3,1800,188.0,103069.0,1
id_34866,bmw,2017,1,4500,346.0,3704.0,0
id_89024,vw,2017,1,2300,180.0,4306.0,0
id_64871,vw,2012,6,3600,245.0,36614.0,2
id_57511,vw,2010,8,2300,165.0,58945.0,2
id_79008,vw,2015,3,1500,118.0,2725.0,1
id_60487,ford,2014,4,2000,142.0,26897.0,0
id_23366,bmw,2017,1,4000,343.0,4812.0,0
id_50610,vw,2017,1,3600,265.0,1418.0,0
id_61134,kia,2011,7,1400,94.0,114229.0,1
id_75168,kia,2013,5,1000,69.0,2946.0,0
id_157,vw,2010,8,1700,118.0,36483.0,2
id_52894,vw,2008,10,1900,130.0,66491.0,2
id_442,ford,2016,2,1100,86.0,1549.0,0
id_17914,ford,2009,9,2500,159.0,131830.0,0
id_95240,ford,2016,2,1100,89.0,5211.0,0
id_61031,ford,2016,2,2200,156.0,23936.0,2
id_87397,vw,2015,3,1500,115.0,43363.0,0
id_42878,bmw,2017,1,4500,361.0,3418.0,1
id_12601,ford,2010,8,1400,99.0,50120.0,0
id_79198,ford,2013,5,2200,158.0,9442.0,1
id_72766,vw,2009,9,1200,90.0,86866.0,1
id_46630,vw,2011,7,1500,108.0,14360.0,1
id_15659,vw,2013,5,1900,140.0,33999.0,0
id_6342,ford,2013,5,1100,87.0,50998.0,1
id_23921,vw,2010,8,1500,110.0,37721.0,2
id_4450,ford,2017,1,2000,148.0,12530.0,2
id_58052,vw,2016,2,2300,174.0,7752.0,0
id_89004,vw,2009,9,3600,229.0,31343.0,2
id_8104,ford,2015,3,2200,158.0,12153.0,1
id_38742,bmw,2017,1,2300,221.0,9537.0,0
id_33075,bmw,2016,2,3000,248.0,6853.0,0
id_74250,ford,2014,4,1100,83.0,14896.0,1
id_51375,ford,2017,1,2200,163.0,2580.0,1
id_86812,bmw,2015,3,3500,292.0,15569.0,1
id_48508,ford,2012,6,1100,87.0,44397.0,1
id_66906,ford,2014,4,3000,211.0,7182.0,2
id_90350,bmw,2016,2,3000,270.0,23526.0,0
id_36663,ford,2008,10,1100,74.0,29417.0,3
id_44659,ford,2008,10,2000,130.0,63435.0,2
id_69467,vw,2008,10,1700,123.0,101027.0,6
id_46420,ford,2012,6,2000,134.0,77892.0,1
id_78349,vw,2013,5,1500,111.0,1055.0,0
id_69583,kia,2013,5,800,59.0,54711.0,1
id_45091,ford,2009,9,2500,164.0,12490.0,3
id_35615,bmw,2010,8,4000,307.0,67190.0,5
id_31742,ford,2011,7,2000,137.0,10081.0,1
id_25023,ford,2008,10,2200,144.0,2969.0,4
id_88084,vw,2017,1,1200,109.0,6644.0,0
id_45068,bmw,2017,1,3000,241.0,1307.0,0
id_85877,vw,2009,9,3600,238.0,70578.0,2
id_4089,ford,2011,7,1100,79.0,31257.0,0
id_209,bmw,2013,5,1800,188.0,34996.0,0
id_33219,ford,2014,4,1800,133.0,5905.0,2
id_34586,ford,2011,7,1800,124.0,12404.0,1
id_69914,vw,2015,3,1500,116.0,35401.0,0
id_78133,bmw,2011,7,4500,321.0,9302.0,1
id_60035,ford,2012,6,1100,78.0,16908.0,0
id_94332,bmw,2008,10,4000,294.0,18807.0,0
id_66492,bmw,2012,6,3000,261.0,37842.0,0
id_36840,ford,2009,9,2000,137.0,32468.0,4
id_67328,ford,2016,2,1100,90.0,3140.0,0
id_63980,vw,2009,9,1500,109.0,31440.0,1
id_17295,bmw,2012,6,2500,230.0,81309.0,2
id_69101,vw,2012,6,1500,108.0,25502.0,0
id_75234,bmw,2017,1,4500,375.0,2042.0,0
id_41448,vw,2008,10,2300,160.0,5132.0,3
id_90032,ford,2008,10,2500,160.0,27735.0,0
id_66569,vw,2017,1,3600,271.0,17668.0,0
id_76217,ford,2009,9,3000,190.0,11585.0,3
id_95361,vw,2010,8,1200,88.0,42497.0,0
id_36572,ferrari,2010,8,5000,491.0,30742.0,1
id_23988,bmw,2008,10,2500,217.0,24128.0,0
id_90951,kia,2009,9,1200,78.0,15080.0,1
id_24211,bmw,2014,4,4000,329.0,34229.0,2
id_73763,kia,2008,10,1100,73.0,98284.0,4
id_59307,ferrari,2014,4,3600,390.0,16865.0,0
id_55070,kia,2015,3,1200,88.0,27251.0,0
id_56170,bmw,2016,2,2500,214.0,566.0,0
id_44300,bmw,2012,6,1800,171.0,5463.0,0
id_91725,vw,2011,7,1500,117.0,7927.0,2
id_56223,ford,2013,5,1400,108.0,6626.0,6
id_73868,vw,2013,5,3600,251.0,38777.0,2
id_80184,vw,2013,5,1500,118.0,20575.0,2
id_78692,ford,2011,7,1800,120.0,27656.0,3
id_35501,bmw,2011,7,3000,263.0,31066.0,2
id_90321,ford,2016,2,2200,155.0,325.0,0
id_28543,ford,2010,8,2500,165.0,87163.0,2
id_99559,bmw,2009,9,2500,194.0,115463.0,3
id_48757,ford,2013,5,2500,169.0,3036.0,0
id_54430,ford,2012,6,2000,139.0,23369.0,0
id_38604,vw,2014,4,2300,169.0,5472.0,2
id_57270,vw,2009,9,1500,111.0,70392.0,3
id_6597,bmw,2013,5,2500,199.0,4006.0,3
id_71120,kia,2008,10,1000,67.0,39445.0,2
id_41796,ford,2013,5,3000,201.0,46517.0,0
id_18681,kia,2012,6,1200,83.0,19806.0,3
id_44679,ford,2014,4,2500,179.0,12679.0,0
id_62176,vw,2016,2,1500,125.0,8363.0,0
